Slice,Count,Total Area,Average Size,%Area,Mean,,
G4_F1_R10_C4_AW.TIF,2,0.024,0.012,0.049,0.742,0.287,0.571
G4_F1_R10_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R10_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R10_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R10_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R10_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R10_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R10_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R10_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R10_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R10_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R10_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C1_AW.TIF,2,0.155,0.078,0.128,4.48,0.138,0.31
G4_F1_R2_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C5_AW.TIF,1,0.013,0.013,0.01,0.854,0.219,0.575
G4_F1_R2_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C6_AW.TIF,2,0.063,0.032,0.052,2.14,0.187,0.381
G4_F1_R2_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C7_AW.TIF,2,0.02,0.01,0.016,0.852,0.193,0.466
G4_F1_R2_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C8_AW.TIF,1,0.045,0.045,0.037,2.263,0.11,0.334
G4_F1_R2_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R2_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C3_AW.TIF,1,0.046,0.046,0.038,3.385,0.05,0.13
G4_F1_R3_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C4_AW.TIF,1,0.055,0.055,0.045,3.244,0.065,0.184
G4_F1_R3_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C5_AW.TIF,1,0.006,0.006,0.005,0.471,0.349,0.713
G4_F1_R3_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R3_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C3_AW.TIF,4,0.139,0.035,0.114,2.066,0.184,0.423
G4_F1_R4_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C4_AW.TIF,3,0.137,0.046,0.113,2.191,0.158,0.465
G4_F1_R4_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C7_AW.TIF,3,0.278,0.093,0.229,3.629,0.083,0.31
G4_F1_R4_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C8_AW.TIF,3,0.083,0.028,0.068,1.95,0.12,0.377
G4_F1_R4_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R4_C9_AW.TIF,1,0.043,0.043,0.035,2.17,0.114,0.384
G4_F1_R4_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R5_C1_AW.TIF,4,0.225,0.056,0.185,2.955,0.122,0.361
G4_F1_R5_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R5_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R5_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R5_C2_AW.TIF,4,0.076,0.019,0.063,1.455,0.12,0.326
G4_F1_R5_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R5_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R5_C3_B.TIF,1,0.012,0.012,0.01,0.866,0.201,0.426
G4_F1_R5_C4_AW.TIF,3,0.262,0.087,0.215,4.611,0.051,0.156
G4_F1_R5_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R5_C5_AW.TIF,1,0.051,0.051,0.042,3.073,0.068,0.27
G4_F1_R5_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R5_C6_AW.TIF,2,0.051,0.026,0.042,1.821,0.097,0.377
G4_F1_R5_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R5_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R5_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R5_C8_AW.TIF,2,0.023,0.011,0.019,0.697,0.276,0.554
G4_F1_R5_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R5_C9_AW.TIF,1,0.019,0.019,0.015,0.965,0.251,0.487
G4_F1_R5_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R6_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R6_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R6_C10_AW.TIF,5,0.054,0.011,0.045,0.815,0.22,0.747
G4_F1_R6_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R6_C2_AW.TIF,1,0.007,0.007,0.006,0.445,0.45,0.715
G4_F1_R6_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R6_C3_AW.TIF,2,0.099,0.049,0.081,3.087,0.075,0.232
G4_F1_R6_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R6_C4_AW.TIF,3,0.115,0.038,0.094,2.333,0.159,0.354
G4_F1_R6_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R6_C5_AW.TIF,5,0.048,0.01,0.04,0.653,0.294,0.687
G4_F1_R6_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R6_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R6_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R6_C7_AW.TIF,1,0.05,0.05,0.041,2.51,0.099,0.263
G4_F1_R6_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R6_C8_AW.TIF,1,0.053,0.053,0.044,3.622,0.051,0.139
G4_F1_R6_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R6_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R6_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C10_AW.TIF,2,0.018,0.009,0.015,0.774,0.189,0.595
G4_F1_R7_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C3_B.TIF,1,0.01,0.01,0.008,0.676,0.278,0.659
G4_F1_R7_C4_AW.TIF,1,0.023,0.023,0.019,1.052,0.263,0.507
G4_F1_R7_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C5_AW.TIF,1,0.016,0.016,0.014,1.452,0.098,0.264
G4_F1_R7_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C7_AW.TIF,1,0.067,0.067,0.055,2.289,0.161,0.349
G4_F1_R7_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R7_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R8_C1_AW.TIF,1,0.027,0.027,0.029,0.807,0.521,0.802
G4_F1_R8_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R8_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R8_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R8_C2_AW.TIF,1,0.009,0.009,0.007,0.579,0.325,0.633
G4_F1_R8_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R8_C3_AW.TIF,1,0.064,0.064,0.053,4.01,0.05,0.155
G4_F1_R8_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R8_C4_AW.TIF,2,0.039,0.02,0.033,1.183,0.208,0.453
G4_F1_R8_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R8_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R8_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R8_C6_AW.TIF,1,0.036,0.036,0.03,1.929,0.122,0.289
G4_F1_R8_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R8_C7_AW.TIF,2,0.018,0.009,0.015,0.645,0.288,0.657
G4_F1_R8_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R8_C8_AW.TIF,1,0.023,0.023,0.019,1.429,0.143,0.296
G4_F1_R8_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R8_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R8_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C10_AW.TIF,9,0.144,0.016,0.119,0.894,0.371,0.642
G4_F1_R9_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C2_AW.TIF,1,0.013,0.013,0.011,0.922,0.194,0.415
G4_F1_R9_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C4_AW.TIF,2,0.02,0.01,0.017,0.696,0.303,0.554
G4_F1_R9_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C7_AW.TIF,1,0.018,0.018,0.015,0.689,0.481,0.805
G4_F1_R9_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F1_R9_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R1_C1_AW.TIF,1,0.028,0.028,0.023,1.687,0.123,0.307
G4_F2_R1_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R1_C10_AW.TIF,1,0.03,0.03,0.048,1.768,0.119,0.309
G4_F2_R1_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R1_C2_AW.TIF,2,0.161,0.081,0.133,3.386,0.108,0.339
G4_F2_R1_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R1_C3_AW.TIF,2,0.166,0.083,0.137,4.422,0.054,0.188
G4_F2_R1_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R1_C4_AW.TIF,1,0.006,0.006,0.005,0.434,0.425,0.757
G4_F2_R1_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R1_C5_AW.TIF,1,0.437,0.437,0.36,10.281,0.052,0.248
G4_F2_R1_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R1_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R1_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R1_C7_AW.TIF,3,0.041,0.014,0.034,1.089,0.165,0.397
G4_F2_R1_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R1_C8_AW.TIF,3,0.117,0.039,0.096,2.153,0.182,0.45
G4_F2_R1_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R1_C9_AW.TIF,1,0.037,0.037,0.03,2.671,0.065,0.151
G4_F2_R1_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C1_B.TIF,1,0.01,0.01,0.011,0.541,0.419,0.875
G4_F2_R10_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C2_AW.TIF,1,0.048,0.048,0.099,2.589,0.091,0.364
G4_F2_R10_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C6_B.TIF,1,0.015,0.015,0.013,1.055,0.174,0.358
G4_F2_R10_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R10_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R2_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R2_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R2_C10_AW.TIF,2,0.036,0.018,0.058,0.675,0.545,0.761
G4_F2_R2_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R2_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R2_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R2_C3_AW.TIF,1,0.117,0.117,0.096,7.549,0.026,0.088
G4_F2_R2_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R2_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R2_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R2_C5_AW.TIF,1,0.079,0.079,0.065,4.584,0.047,0.182
G4_F2_R2_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R2_C6_AW.TIF,2,0.039,0.02,0.033,1.046,0.361,0.648
G4_F2_R2_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R2_C7_AW.TIF,3,0.04,0.013,0.033,1.059,0.156,0.382
G4_F2_R2_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R2_C8_AW.TIF,1,0.015,0.015,0.012,1.045,0.174,0.413
G4_F2_R2_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R2_C9_AW.TIF,1,0.046,0.046,0.038,2.998,0.064,0.206
G4_F2_R2_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C4_AW.TIF,3,0.153,0.051,0.126,2.01,0.164,0.448
G4_F2_R3_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C5_AW.TIF,1,0.036,0.036,0.03,2.328,0.084,0.286
G4_F2_R3_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C6_AW.TIF,1,0.046,0.046,0.038,3.131,0.059,0.152
G4_F2_R3_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R3_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R4_C9_AW.TIF,2,0.123,0.061,0.101,3.251,0.084,0.219
G4_F2_R4_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C1_AW.TIF,1,0.019,0.019,0.016,1.623,0.091,0.2
G4_F2_R5_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C6_AW.TIF,1,0.034,0.034,0.028,2.27,0.083,0.211
G4_F2_R5_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C7_AW.TIF,1,0.006,0.006,0.005,0.331,0.648,0.835
G4_F2_R5_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C8_AW.TIF,1,0.015,0.015,0.012,0.955,0.208,0.441
G4_F2_R5_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R5_C9_AW.TIF,2,0.023,0.012,0.019,0.941,0.169,0.366
G4_F2_R5_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C1_AW.TIF,1,0.019,0.019,0.021,1.564,0.099,0.215
G4_F2_R6_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C10_AW.TIF,4,0.073,0.018,0.061,1.099,0.194,0.677
G4_F2_R6_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C8_AW.TIF,1,0.036,0.036,0.03,2.251,0.09,0.229
G4_F2_R6_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R6_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C1_AW.TIF,1,0.043,0.043,0.046,2.193,0.111,0.412
G4_F2_R7_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C2_AW.TIF,1,0.028,0.028,0.023,1.622,0.133,0.347
G4_F2_R7_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C3_AW.TIF,2,0.02,0.01,0.016,0.513,0.491,0.747
G4_F2_R7_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C6_AW.TIF,1,0.009,0.009,0.008,0.741,0.216,0.572
G4_F2_R7_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R7_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R8_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R8_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R8_C10_AW.TIF,2,0.084,0.042,0.069,1.996,0.132,0.328
G4_F2_R8_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G4_F2_R8_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
